,personaje,fecha_hora,genero,fuente
3396,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:21,,TN
3397,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:22,,TN
3398,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:23,,TN
3399,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:24,,TN
3400,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:25,,TN
3401,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:26,,TN
3402,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:27,,TN
3403,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:28,,TN
3404,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:29,,TN
3405,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:30,,TN
3406,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:31,,TN
3407,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:32,,TN
3408,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:33,,TN
3409,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:34,,TN
3410,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:35,,TN
3411,NO IDENTIFICADO,2020-08-11 19:54:36,F,TN
3412,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:37,,TN
3413,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:38,,TN
3414,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:39,,TN
3415,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:40,,TN
3416,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:41,,TN
3417,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:42,,TN
3418,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:43,,TN
3419,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:44,,TN
3420,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:45,,TN
3421,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:46,,TN
3422,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:47,,TN
3423,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:48,,TN
3424,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:49,,TN
3425,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:50,,TN
3426,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:51,,TN
3427,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:52,,TN
3428,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:53,,TN
3429,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:54,,TN
3430,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:55,,TN
3431,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:56,,TN
3432,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:57,,TN
3433,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:58,,TN
3434,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:54:59,,TN
3435,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:00,,TN
3436,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:01,,TN
3437,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:02,,TN
3438,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:03,,TN
3439,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:04,,TN
3440,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:05,,TN
3441,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:06,,TN
3442,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:07,,TN
3443,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:08,,TN
3444,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:09,,TN
3445,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:10,,TN
3446,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:11,,TN
3447,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:12,,TN
3448,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:13,,TN
3449,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:14,,TN
3450,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:15,,TN
3451,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:16,,TN
3452,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:17,,TN
3453,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:18,,TN
3454,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:19,,TN
3455,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:20,,TN
3456,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:21,,TN
3457,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:22,,TN
3458,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:23,,TN
3459,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:24,,TN
3460,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:25,,TN
3461,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:26,,TN
3462,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:27,,TN
3463,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:28,,TN
3464,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:29,,TN
3465,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:30,,TN
3466,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:31,,TN
3467,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:32,,TN
3468,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:33,,TN
3469,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:34,,TN
3470,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:35,,TN
3471,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:36,,TN
3472,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:37,,TN
3473,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:38,,TN
3474,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:39,,TN
3475,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:40,,TN
3476,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:41,,TN
3477,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:42,,TN
3478,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:43,,TN
3479,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:44,,TN
3480,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:45,,TN
3481,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:46,,TN
3482,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:47,,TN
3483,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:48,,TN
3484,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:49,,TN
3485,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:50,,TN
3486,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:51,,TN
3487,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:52,,TN
3488,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:53,,TN
3489,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:54,,TN
3490,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:55,,TN
3491,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:56,,TN
3492,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:57,,TN
3493,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:58,,TN
3494,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:55:59,,TN
3495,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:00,,TN
3496,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:01,,TN
3497,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:02,,TN
3498,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:03,,TN
3499,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:04,,TN
3500,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:05,,TN
3501,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:06,,TN
3502,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:07,,TN
3503,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:08,,TN
3504,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:09,,TN
3505,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:10,,TN
3506,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:11,,TN
3507,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:12,,TN
3508,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:13,,TN
3509,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:14,,TN
3510,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:15,,TN
3511,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:16,,TN
3512,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:17,,TN
3513,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:18,,TN
3514,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:19,,TN
3515,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:20,,TN
3516,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:21,,TN
3517,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:22,,TN
3518,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:23,,TN
3519,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:24,,TN
3520,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:25,,TN
3521,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:26,,TN
3522,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:27,,TN
3523,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:28,,TN
3524,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:29,,TN
3525,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:30,,TN
3526,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:31,,TN
3527,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:32,,TN
3528,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:33,,TN
3529,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:34,,TN
3530,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:35,,TN
3531,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:36,,TN
3532,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:37,,TN
3533,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:38,,TN
3534,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:39,,TN
3535,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:40,,TN
3536,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:41,,TN
3537,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:42,,TN
3538,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:43,,TN
3539,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:44,,TN
3540,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:45,,TN
3541,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:46,,TN
3542,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:47,,TN
3543,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:48,,TN
3544,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:49,,TN
3545,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:50,,TN
3546,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:51,,TN
3547,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:52,,TN
3548,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:53,,TN
3549,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:54,,TN
3550,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:55,,TN
3551,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:56,,TN
3552,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:57,,TN
3553,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:58,,TN
3554,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:56:59,,TN
3555,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:00,,TN
3556,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:01,,TN
3557,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:02,,TN
3558,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:03,,TN
3559,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:04,,TN
3560,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:05,,TN
3561,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:06,,TN
3562,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:07,,TN
3563,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:08,,TN
3564,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:09,,TN
3565,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:10,,TN
3566,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:11,,TN
3567,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:12,,TN
3568,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:13,,TN
3569,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:14,,TN
3570,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:15,,TN
3571,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:16,,TN
3572,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:17,,TN
3573,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:18,,TN
3574,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:19,,TN
3575,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:20,,TN
3576,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:21,,TN
3577,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:22,,TN
3578,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:23,,TN
3579,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:24,,TN
3580,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:25,,TN
3581,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:26,,TN
3582,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:27,,TN
3583,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:28,,TN
3584,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:29,,TN
3585,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:30,,TN
3586,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:31,,TN
3587,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:32,,TN
3588,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:33,,TN
3589,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:34,,TN
3590,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:35,,TN
3591,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:36,,TN
3592,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:37,,TN
3593,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:38,,TN
3594,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:39,,TN
3595,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:40,,TN
3596,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:41,,TN
3597,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:42,,TN
3598,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:43,,TN
3599,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:44,,TN
3600,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:45,,TN
3601,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:46,,TN
3602,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:47,,TN
3603,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:48,,TN
3604,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:49,,TN
3605,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:50,,TN
3606,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:51,,TN
3607,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:57:52,,TN
3608,alberto_fernandez,2020-08-11 19:57:53,M,TN
3609,alberto_fernandez,2020-08-11 19:57:54,M,TN
3610,alberto_fernandez,2020-08-11 19:57:55,M,TN
3611,alberto_fernandez,2020-08-11 19:57:56,M,TN
3612,alberto_fernandez,2020-08-11 19:57:57,M,TN
3613,alberto_fernandez,2020-08-11 19:57:58,M,TN
3614,alberto_fernandez,2020-08-11 19:57:59,M,TN
3615,alberto_fernandez,2020-08-11 19:58:00,M,TN
3616,alberto_fernandez,2020-08-11 19:58:01,M,TN
3617,alberto_fernandez,2020-08-11 19:58:02,M,TN
3618,alberto_fernandez,2020-08-11 19:58:03,M,TN
3619,alberto_fernandez,2020-08-11 19:58:04,M,TN
3620,alberto_fernandez,2020-08-11 19:58:05,M,TN
3621,alberto_fernandez,2020-08-11 19:58:06,M,TN
3622,alberto_fernandez,2020-08-11 19:58:07,M,TN
3623,alberto_fernandez,2020-08-11 19:58:08,M,TN
3624,alberto_fernandez,2020-08-11 19:58:09,M,TN
3625,alberto_fernandez,2020-08-11 19:58:10,M,TN
3626,alberto_fernandez,2020-08-11 19:58:11,M,TN
3627,alberto_fernandez,2020-08-11 19:58:12,M,TN
3628,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:13,,TN
3629,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:14,,TN
3630,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:15,,TN
3631,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:16,,TN
3632,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:17,,TN
3633,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:18,,TN
3634,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:19,,TN
3635,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:20,,TN
3636,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:20,,TN
3637,NO IDENTIFICADO,2020-08-11 19:58:21,F,TN
3638,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:22,,TN
3639,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:23,,TN
3640,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:24,,TN
3641,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:25,,TN
3642,alberto_fernandez,2020-08-11 19:58:26,M,TN
3643,alberto_fernandez,2020-08-11 19:58:27,M,TN
3644,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:28,,TN
3645,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:29,,TN
3646,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:30,,TN
3647,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:31,,TN
3648,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:32,,TN
3649,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:33,,TN
3650,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:34,,TN
3651,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:35,,TN
3652,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:36,,TN
3653,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:37,,TN
3654,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:38,,TN
3655,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:39,,TN
3656,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:40,,TN
3657,NO IDENTIFICADO,2020-08-11 19:58:41,M,TN
3658,NO IDENTIFICADO,2020-08-11 19:58:42,M,TN
3659,NO IDENTIFICADO,2020-08-11 19:58:42,F,TN
3660,NO IDENTIFICADO,2020-08-11 19:58:43,M,TN
3661,NO IDENTIFICADO,2020-08-11 19:58:44,M,TN
3662,NO IDENTIFICADO,2020-08-11 19:58:45,M,TN
3663,NO IDENTIFICADO,2020-08-11 19:58:46,M,TN
3664,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:47,,TN
3665,NO IDENTIFICADO,2020-08-11 19:58:48,M,TN
3666,NO IDENTIFICADO,2020-08-11 19:58:49,M,TN
3667,NO IDENTIFICADO,2020-08-11 19:58:50,M,TN
3668,NO IDENTIFICADO,2020-08-11 19:58:50,M,TN
3669,NO IDENTIFICADO,2020-08-11 19:58:51,M,TN
3670,NO IDENTIFICADO,2020-08-11 19:58:51,M,TN
3671,NO IDENTIFICADO,2020-08-11 19:58:52,M,TN
3672,NO IDENTIFICADO,2020-08-11 19:58:52,F,TN
3673,alberto_fernandez,2020-08-11 19:58:53,M,TN
3674,alberto_fernandez,2020-08-11 19:58:54,M,TN
3675,alberto_fernandez,2020-08-11 19:58:55,M,TN
3676,alberto_fernandez,2020-08-11 19:58:56,M,TN
3677,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:57,,TN
3678,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:58,,TN
3679,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:58:59,,TN
3680,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:59:00,,TN
3681,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:59:01,,TN
3682,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:59:02,,TN
3683,franco_mercuriali,2020-08-11 19:59:03,M,TN
3684,franco_mercuriali,2020-08-11 19:59:04,M,TN
3685,franco_mercuriali,2020-08-11 19:59:05,M,TN
3686,franco_mercuriali,2020-08-11 19:59:06,M,TN
3687,franco_mercuriali,2020-08-11 19:59:07,M,TN
3688,franco_mercuriali,2020-08-11 19:59:08,M,TN
3689,franco_mercuriali,2020-08-11 19:59:09,M,TN
3690,franco_mercuriali,2020-08-11 19:59:10,M,TN
3691,franco_mercuriali,2020-08-11 19:59:11,M,TN
3692,sergio_berensztein,2020-08-11 19:59:11,M,TN
3693,franco_mercuriali,2020-08-11 19:59:12,M,TN
3694,sergio_berensztein,2020-08-11 19:59:12,M,TN
3695,franco_mercuriali,2020-08-11 19:59:13,M,TN
3696,sergio_berensztein,2020-08-11 19:59:13,M,TN
3697,sergio_berensztein,2020-08-11 19:59:14,M,TN
3698,franco_mercuriali,2020-08-11 19:59:14,M,TN
3699,sergio_berensztein,2020-08-11 19:59:15,M,TN
3700,franco_mercuriali,2020-08-11 19:59:15,M,TN
3701,sergio_berensztein,2020-08-11 19:59:16,M,TN
3702,franco_mercuriali,2020-08-11 19:59:16,M,TN
3703,sergio_berensztein,2020-08-11 19:59:17,M,TN
3704,franco_mercuriali,2020-08-11 19:59:17,M,TN
3705,franco_mercuriali,2020-08-11 19:59:18,M,TN
3706,sergio_berensztein,2020-08-11 19:59:18,M,TN
3707,franco_mercuriali,2020-08-11 19:59:19,M,TN
3708,sergio_berensztein,2020-08-11 19:59:19,M,TN
3709,franco_mercuriali,2020-08-11 19:59:20,M,TN
3710,sergio_berensztein,2020-08-11 19:59:20,M,TN
3711,franco_mercuriali,2020-08-11 19:59:21,M,TN
3712,sergio_berensztein,2020-08-11 19:59:21,M,TN
3713,franco_mercuriali,2020-08-11 19:59:22,M,TN
3714,sergio_berensztein,2020-08-11 19:59:22,M,TN
3715,franco_mercuriali,2020-08-11 19:59:23,M,TN
3716,sergio_berensztein,2020-08-11 19:59:23,M,TN
3717,franco_mercuriali,2020-08-11 19:59:24,M,TN
3718,sergio_berensztein,2020-08-11 19:59:24,M,TN
3719,franco_mercuriali,2020-08-11 19:59:25,M,TN
3720,sergio_berensztein,2020-08-11 19:59:25,M,TN
3721,franco_mercuriali,2020-08-11 19:59:26,M,TN
3722,sergio_berensztein,2020-08-11 19:59:26,M,TN
3723,franco_mercuriali,2020-08-11 19:59:27,M,TN
3724,sergio_berensztein,2020-08-11 19:59:27,M,TN
3725,franco_mercuriali,2020-08-11 19:59:28,M,TN
3726,sergio_berensztein,2020-08-11 19:59:28,M,TN
3727,franco_mercuriali,2020-08-11 19:59:29,M,TN
3728,sergio_berensztein,2020-08-11 19:59:29,M,TN
3729,franco_mercuriali,2020-08-11 19:59:30,M,TN
3730,sergio_berensztein,2020-08-11 19:59:30,M,TN
3731,franco_mercuriali,2020-08-11 19:59:31,M,TN
3732,sergio_berensztein,2020-08-11 19:59:31,M,TN
3733,franco_mercuriali,2020-08-11 19:59:32,M,TN
3734,sergio_berensztein,2020-08-11 19:59:32,M,TN
3735,franco_mercuriali,2020-08-11 19:59:33,M,TN
3736,sergio_berensztein,2020-08-11 19:59:33,M,TN
3737,franco_mercuriali,2020-08-11 19:59:34,M,TN
3738,sergio_berensztein,2020-08-11 19:59:34,M,TN
3739,franco_mercuriali,2020-08-11 19:59:35,M,TN
3740,sergio_berensztein,2020-08-11 19:59:35,M,TN
3741,franco_mercuriali,2020-08-11 19:59:36,M,TN
3742,sergio_berensztein,2020-08-11 19:59:36,M,TN
3743,franco_mercuriali,2020-08-11 19:59:37,M,TN
3744,sergio_berensztein,2020-08-11 19:59:37,M,TN
3745,franco_mercuriali,2020-08-11 19:59:38,M,TN
3746,sergio_berensztein,2020-08-11 19:59:38,M,TN
3747,franco_mercuriali,2020-08-11 19:59:39,M,TN
3748,sergio_berensztein,2020-08-11 19:59:39,M,TN
3749,franco_mercuriali,2020-08-11 19:59:40,M,TN
3750,sergio_berensztein,2020-08-11 19:59:40,M,TN
3751,franco_mercuriali,2020-08-11 19:59:41,M,TN
3752,sergio_berensztein,2020-08-11 19:59:41,M,TN
3753,franco_mercuriali,2020-08-11 19:59:42,M,TN
3754,sergio_berensztein,2020-08-11 19:59:42,M,TN
3755,sergio_berensztein,2020-08-11 19:59:43,M,TN
3756,franco_mercuriali,2020-08-11 19:59:43,M,TN
3757,franco_mercuriali,2020-08-11 19:59:44,M,TN
3758,sergio_berensztein,2020-08-11 19:59:44,M,TN
3759,franco_mercuriali,2020-08-11 19:59:45,M,TN
3760,sergio_berensztein,2020-08-11 19:59:45,M,TN
3761,franco_mercuriali,2020-08-11 19:59:46,M,TN
3762,sergio_berensztein,2020-08-11 19:59:46,M,TN
3763,franco_mercuriali,2020-08-11 19:59:47,M,TN
3764,sergio_berensztein,2020-08-11 19:59:47,M,TN
3765,franco_mercuriali,2020-08-11 19:59:48,M,TN
3766,sergio_berensztein,2020-08-11 19:59:48,M,TN
3767,franco_mercuriali,2020-08-11 19:59:49,M,TN
3768,sergio_berensztein,2020-08-11 19:59:49,M,TN
3769,franco_mercuriali,2020-08-11 19:59:50,M,TN
3770,sergio_berensztein,2020-08-11 19:59:50,M,TN
3771,sergio_berensztein,2020-08-11 19:59:51,M,TN
3772,franco_mercuriali,2020-08-11 19:59:51,M,TN
3773,franco_mercuriali,2020-08-11 19:59:52,M,TN
3774,sergio_berensztein,2020-08-11 19:59:52,M,TN
3775,franco_mercuriali,2020-08-11 19:59:53,M,TN
3776,sergio_berensztein,2020-08-11 19:59:53,M,TN
3777,franco_mercuriali,2020-08-11 19:59:54,M,TN
3778,sergio_berensztein,2020-08-11 19:59:54,M,TN
