,personaje,fecha_hora,genero,file,fuente
2376,c_pablo_duggan,2020-08-14 18:25:45,F,C5N2020-08-14-17-55-49.mp4,C5N
2377,horacio_rodriguez_larreta_2,2020-08-14 18:25:46,M,C5N2020-08-14-17-55-49.mp4,C5N
2378,c_pablo_duggan,2020-08-14 18:25:46,F,C5N2020-08-14-17-55-49.mp4,C5N
2379,diego_santilli,2020-08-14 18:25:46,F,C5N2020-08-14-17-55-49.mp4,C5N
2380,diego_santilli_2,2020-08-14 18:25:47,F,C5N2020-08-14-17-55-49.mp4,C5N
2381,horacio_rodriguez_larreta_2,2020-08-14 18:25:47,M,C5N2020-08-14-17-55-49.mp4,C5N
2382,c_pablo_duggan,2020-08-14 18:25:47,F,C5N2020-08-14-17-55-49.mp4,C5N
2383,diego_santilli,2020-08-14 18:25:48,F,C5N2020-08-14-17-55-49.mp4,C5N
2384,horacio_rodriguez_larreta_2,2020-08-14 18:25:48,M,C5N2020-08-14-17-55-49.mp4,C5N
2385,c_pablo_duggan,2020-08-14 18:25:48,F,C5N2020-08-14-17-55-49.mp4,C5N
2386,horacio_rodriguez_larreta_2,2020-08-14 18:25:49,M,C5N2020-08-14-17-55-49.mp4,C5N
2387,diego_santilli_2,2020-08-14 18:25:49,F,C5N2020-08-14-17-55-49.mp4,C5N
2388,c_pablo_duggan,2020-08-14 18:25:49,F,C5N2020-08-14-17-55-49.mp4,C5N
2389,horacio_rodriguez_larreta_2,2020-08-14 18:25:50,M,C5N2020-08-14-17-55-49.mp4,C5N
2390,diego_santilli_2,2020-08-14 18:25:50,F,C5N2020-08-14-17-55-49.mp4,C5N
2391,c_pablo_duggan,2020-08-14 18:25:50,F,C5N2020-08-14-17-55-49.mp4,C5N
2392,horacio_rodriguez_larreta_2,2020-08-14 18:25:51,M,C5N2020-08-14-17-55-49.mp4,C5N
2393,NO IDENTIFICADO,2020-08-14 18:25:51,M,C5N2020-08-14-17-55-49.mp4,C5N
2394,c_pablo_duggan,2020-08-14 18:25:51,F,C5N2020-08-14-17-55-49.mp4,C5N
2395,horacio_rodriguez_larreta_2,2020-08-14 18:25:52,M,C5N2020-08-14-17-55-49.mp4,C5N
2396,c_pablo_duggan,2020-08-14 18:25:52,F,C5N2020-08-14-17-55-49.mp4,C5N
2397,c_pablo_duggan,2020-08-14 18:25:53,F,C5N2020-08-14-17-55-49.mp4,C5N
